tRF,LA2CN2_1,LA2CN2_2,LA2CN2_3,LA2CN2_4,LA2CO2_1,LA2CO2_2,LA2CO2_3,LA2CO2_4,LA5CN2_1,LA5CN2_2,LA5CN2_3,LA5CN2_4,LA5CO2_1,LA5CO2_2,LA5CO2_3,LA5CO2_4
tRF-29-V47Q2WW18F18,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V4915HSX1HH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V4QP596VZ61M,1.311041853,0,0,0,0,0,0,3.602322623,1.21715116,0,1.204821853,0,1.513460534,0,1.456285536,0.813562285
tRF-29-V4V47Q2QNIK1,0,0,0,0,0,0,0,0,0.60857558,0,0,0.629039421,0.756730267,0,0,0
tRF-29-V4V47Q2WNIK1,0,1.174999992,0,0,3.193087779,0,2.760138946,1.200774208,2.434302321,1.645879062,2.409643707,3.145197103,2.270190801,5.169868384,2.912571072,2.440686854
tRF-29-V6Z3M8ZLSSJ8,225.4991988,237.3499984,302.1250286,317.1175721,352.8361996,361.0180773,292.5747282,363.8345849,186.2241275,193.1164766,192.7714966,234.0026644,175.561422,169.1285514,186.4045486,159.4582078
tRF-29-V8WPMN1E8Y2Q,0,0,0,1.086019083,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-29-VBY9P9KHM2HV,0,0,1.296673942,0,0,0,0,0,0,0.548626354,0.602410927,0,0,0,0,0
tRF-29-VBY9PYKHM2IV,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0.813562285
tRF-29-VDRI2Q2RJOE1,0,3.524999977,1.296673942,0,0,2.321659661,1.380069473,4.80309683,0.60857558,0,1.80723278,0.629039421,0.756730267,0.738552626,1.456285536,0.813562285
tRF-29-VDX0HXD3KY25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VEX0K3XN13IQ,1.311041853,1.174999992,0,2.172038165,4.789631669,1.16082983,2.760138946,1.200774208,0.60857558,0.548626354,1.204821853,1.258078841,0.756730267,0,2.912571072,0
tRF-29-VH7P59N3Z612,1.311041853,2.349999985,0,0,0,0,0,0,1.825726741,4.937637186,6.024109267,7.548473047,8.324032938,8.12407889,7.281427681,8.135622848
tRF-29-VH915HSX1HH4,0,0,0,0,0,0,0,0,0.60857558,0.548626354,0,0,0,0,0,0
tRF-29-VHM6S9HENB2D,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-VHM96YYDLB2E,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-29-VI7O409Z7KKO,0,0,0,1.086019083,0,1.16082983,0,0,0,1.097252708,1.204821853,0,0,0,0,0.813562285
tRF-29-VIJM1PFQJDKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-29-VIJMRPFQJDKQ,38.02021374,45.8249997,27.23015279,36.92464881,28.73779001,22.05576678,26.22131998,25.21625836,9.737209284,10.97252708,6.024109267,11.95174899,13.62114481,14.0324999,2.912571072,7.322060563
tRF-29-VIJMRPFQRDJQ,0,0,0,0,0,0,1.380069473,1.200774208,2.434302321,0.548626354,0,0.629039421,0,0,0,0
tRF-29-VIJNRPFQJDKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIJNRX5HXYH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIPZK0JNORIZ,2.622083706,1.174999992,0,2.172038165,0,2.321659661,0,1.200774208,3.042877901,3.840384478,1.204821853,0.629039421,1.513460534,1.477105253,2.912571072,3.254249139
tRF-29-VIZKXXI36326,0,0,0,0,0,1.16082983,0,2.401548415,0,0,0,0,0,0,0,0
tRF-29-VJ8P8NWE6WIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VKS4I7LZ93IL,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VL3NBZKEUIFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VL4YMY91PJ0V,0,0,0,0,3.193087779,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-29-VLV470VR31KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-29-VP4P73FJIYEP,1.311041853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VP4P93FJIYEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VP9N15WV7WIV,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-29-VR3196L85D1Y,0,0,0,0,1.59654389,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VWFZ094OFO2U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W18FLUD3KS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W18FLUD3KS2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W1X6L85J3KKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W34WB1O28H2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W34WB1O2WH2E,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-29-W3FJHPEZUMJS,0,0,1.296673942,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W47W1R7HFEE2,13.11041853,14.09999991,19.45010914,20.63436257,14.36889501,26.6990861,24.84125051,38.42477464,13.38866276,14.2642852,12.65062946,12.58078841,17.40479614,8.862631516,10.19399875,3.254249139
tRF-29-W4PU73UKL4HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4PU73UKX4HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4QFE3FVSYE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4QFI3FVSYE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4R951KHZK1V,0,0,0,0,0,1.16082983,0,0,0,0,0.602410927,0.629039421,0,0,0,0
tRF-29-W6RERNLN4QFD,7.866251119,4.699999969,1.296673942,3.258057248,7.982719448,3.482489491,5.520277891,3.602322623,2.434302321,1.645879062,2.409643707,0.629039421,0.756730267,1.477105253,1.456285536,0.813562285
tRF-29-W77JPE6HFVIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W8E7OMJHHSFE,1.311041853,4.699999969,3.890021827,1.086019083,3.193087779,1.16082983,9.66048631,6.003871038,5.477180222,2.74313177,3.012054634,2.516157682,3.783651335,2.215657879,2.912571072,3.254249139
tRF-29-W8EZOMJHHSFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W9RKM87SDRFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WEF9FYS2Q2IR,0,1.174999992,0,0,0,0,0,0,1.21715116,0,1.204821853,0.629039421,0,0,1.456285536,0.813562285
tRF-29-WHR95R3LMJFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WIR959MIL0HV,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-WIR9OMMIL0HV,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WJ9X0UD39425,0,1.174999992,0,1.086019083,0,0,0,0,0,0,0,1.258078841,0,1.477105253,0,0
tRF-29-WJ9X0UDE9425,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-29-WJQ72S3HPS2E,1.311041853,0,2.593347885,2.172038165,0,1.16082983,1.380069473,0,0,0.548626354,0,0,0,0,0,0.813562285
tRF-29-WJQZ2S3HPS2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WLV47PU9XWK0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WN1Q18X3HR1V,1.311041853,1.174999992,0,0,0,0,0,0,1.21715116,2.194505416,1.80723278,1.258078841,0,0.738552626,1.456285536,0
tRF-29-WN1Q18Y3HR1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-29-WNR71KVUY92E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WO6V9EUK4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WOFFR3VJ4ZKO,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-29-WP9I1EWJQZFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WP9N1EWJQ71D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WP9N1EWJQ7FV,0,0,2.593347885,0,3.193087779,1.16082983,0,0,1.21715116,0,1.204821853,0,2.270190801,0,0,0
tRF-29-WPMN1E8Y7ZFV,0,0,0,0,0,1.16082983,0,1.200774208,3.651453481,3.291758124,3.61446556,3.145197103,3.783651335,2.215657879,0,3.254249139
tRF-29-WPRLXN48Z82J,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-29-WPRLXN4VYK2M,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WS3V2VR0PS2E,0,1.174999992,0,0,0,0,0,0,0.60857558,0,0,0,0,0,1.456285536,0
tRF-29-WSNSRW50SRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-29-WU2F5JYH0RKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-29-WUNS56O2Z02E,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0.738552626,0,0
tRF-29-WURMJKYOSRKE,0,0,1.296673942,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WURMJKYQSRKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WUYS56O2Z02E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WW1W18YMEN1V,0,0,0,0,0,0,0,1.200774208,0,0.548626354,1.204821853,0.629039421,0.756730267,0.738552626,2.912571072,0
tRF-29-WXQZR44ER8FE,1.311041853,0,5.18669577,0,6.386175558,1.16082983,1.380069473,2.401548415,1.825726741,1.645879062,0,0.629039421,0,0,0,0
tRF-29-WYL1M3WE8SI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WYUDM0IBB7KQ,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-29-X0K3XN13QXIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-29-X4J09KZYJMHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-X66L76R8V01D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-X6XMSL73VLH3,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-X7S5QKF1R3JL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XBDMI2669KK4,0,0,0,1.086019083,0,1.16082983,1.380069473,1.200774208,0,0.548626354,0,0.629039421,0,0,0,0
tRF-29-XBINVDRI2QFV,5.244167413,1.174999992,5.18669577,0,6.386175558,9.286638644,4.140208418,6.003871038,3.042877901,5.48626354,9.036163901,6.290394205,5.297111869,2.215657879,5.825142145,2.440686854
tRF-29-XBKJZ8R3WEJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XENDBP1IUU1J,38.02021374,27.02499982,33.7135225,49.9568778,30.3343339,41.7898739,35.88180629,27.61780677,82.76627891,90.52334841,91.56646086,90.58167656,61.29515163,87.88776253,65.53284913,59.39004679
tRF-29-XIW282FN5KKK,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,1.456285536,0
tRF-29-XL5LDOV2QX0V,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-29-XLR828FEZ8F5,1.311041853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XMSL73VL4YHE,0,0,1.296673942,0,1.59654389,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-29-XN13QXQWUI0Z,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-29-XN4VY87HFKJJ,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-29-XN4VZ87HFKJJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XNXW83X4J0JY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XP18RZXP8ZE2,0,0,0,0,1.59654389,0,0,0,0,0,0.602410927,0,0,0.738552626,0,0
tRF-29-XSXMSL73VLH3,19.6656278,18.79999988,11.67006548,11.94620991,15.9654389,12.76912814,15.1807642,12.00774208,3.651453481,4.937637186,4.216876487,5.661354785,4.540381602,3.692763132,5.825142145,4.881373709
tRF-29-XU53F85SI11U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456285536,0
tRF-29-XW83X4J09KKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XW983FPD48KK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XXH6Z4NY2V24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XXI363U0EZK3,2.622083706,0,0,1.086019083,3.193087779,2.321659661,2.760138946,2.401548415,6.694331382,3.291758124,4.819287414,0.629039421,3.026921068,1.477105253,0,3.254249139
tRF-29-XY4IDVJKW02Q,0,0,0,0,0,0,0,1.200774208,0,0.548626354,0,0,0,0.738552626,2.912571072,0
tRF-29-XY6RHDK2RSF4,0,0,0,0,0,1.16082983,0,0,0.60857558,0,1.204821853,1.887118262,0,0.738552626,1.456285536,0
tRF-29-Y0IJFJ33DS1B,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0,1.456285536,0.813562285
tRF-29-Y189BJD5EU07,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-Y2HZFZ93QOJZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y3E7QN7JLPFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y3H3RUSMKVHN,0,0,0,0,0,0,0,0,0.60857558,0,0.602410927,0,0,0,0,0
tRF-29-Y4VIU736DFF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y6IO43ZU2FK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y6R9O9NJ9I1V,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-Y6V4V47Q2QHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y6V4V47Q2WHM,0,1.174999992,0,1.086019083,0,3.482489491,1.380069473,0,0.60857558,2.194505416,1.204821853,2.516157682,3.026921068,2.215657879,0,4.067811424
tRF-29-Y6V4VH7Q2WHM,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-29-Y7RZ81JJ6RIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y8L981PV6RIZ,0,0,0,0,1.59654389,0,0,1.200774208,0,0.548626354,0,0,0,0.738552626,0,0
tRF-29-Y8NNBSBKZ32E,0,0,0,0,0,0,0,0,0,0,0.602410927,1.258078841,0.756730267,0,0,0.813562285
tRF-29-Y91293WEW62Z,1.311041853,1.174999992,1.296673942,0,1.59654389,1.16082983,2.760138946,0,0,1.645879062,1.204821853,1.887118262,2.270190801,1.477105253,0,1.62712457
tRF-29-Y9PYKHM26RIZ,1.311041853,0,2.593347885,5.430095413,0,4.643319322,1.380069473,1.200774208,9.737209284,14.81291156,6.626520194,8.177512467,6.053842136,4.431315758,10.19399875,11.38987199
tRF-29-YB6L0JVRI8JQ,0,0,0,2.172038165,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-29-YBEZ03J076F5,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-29-YBY2HZFZ93IO,0,0,0,0,0,0,0,1.200774208,0,0.548626354,0,0,0,0,0,0
tRF-29-YDU37Y93Y0JJ,0,1.174999992,1.296673942,1.086019083,0,0,1.380069473,0,0,3.291758124,1.204821853,1.258078841,3.026921068,0.738552626,0,0
tRF-29-YFLPD3387SEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YIZEF3BLHKEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YJ8B9L5H4VKH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YJ9XEO7N982Q,0,2.349999985,1.296673942,0,0,0,1.380069473,0,0.60857558,1.097252708,0,1.258078841,1.513460534,0,0,4.067811424
tRF-29-YJIO3ZU3U0FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YJZ87ID890KF,0,0,0,0,0,0,0,0,0.60857558,0.548626354,0,0,0,0,0,0
tRF-29-YKISQI45LS19,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-29-YKYBUP0O51K2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YP9LON4V45EM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456285536,0
tRF-29-YP9LON4VN1EM,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-YPZEP27K7ZIH,0,1.174999992,0,0,1.59654389,0,0,0,0,0.548626354,0.602410927,3.774236523,1.513460534,0,0,0.813562285
tRF-29-YQHQ9M739PJK,3.93312556,1.174999992,6.483369712,9.774171743,11.17580723,3.482489491,9.66048631,6.003871038,2.434302321,2.74313177,4.216876487,5.032315364,1.513460534,0.738552626,2.912571072,1.62712457
tRF-29-YRH4SXQ3V2KJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-YSV4V4SQ2WJM,0,0,0,1.086019083,0,0,0,0,0.60857558,0,0.602410927,1.258078841,0,0,0,0
tRF-29-YYV4V47Q2WJM,1.311041853,0,0,0,1.59654389,0,0,0,0.60857558,0,1.204821853,0.629039421,1.513460534,2.215657879,0,1.62712457
tRF-29-YZQD3KYUYRI9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z2N7D9BKYS2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z2N7D9BKZ42E,0,2.349999985,2.593347885,0,0,0,5.520277891,1.200774208,1.825726741,2.194505416,0,0.629039421,1.513460534,2.215657879,0,3.254249139
tRF-29-Z2Y91293WEJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z34KRQ59WIK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z3M8ZLSSXUH7,90.46188787,96.34999936,106.3272633,133.5803472,121.3373356,149.7470481,113.1656968,174.1122601,55.98895338,53.21675634,70.48207843,83.66224293,37.07978309,45.79026283,36.4071384,42.30523881
tRF-29-Z3R9512R121V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z3R9D8VBY9I3,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-29-Z3RZ18VBY9I3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z3V0M8XXHDI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z419518190FV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z4D7OOJ0QX1R,0,0,0,0,0,0,0,1.200774208,1.21715116,0,0,0,0,0,0,0
tRF-29-Z4R95MK1F31V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z4R95MKM931V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z4RZDMKNR7EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z6KPQJ3KYUHJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Z6V6Z3M8ZL2J,3.93312556,2.349999985,1.296673942,3.258057248,3.193087779,5.804149152,4.140208418,7.204645245,3.651453481,0.548626354,3.61446556,1.887118262,0.756730267,2.954210505,4.368856608,2.440686854
tRF-29-Z87ID890YBHW,7.866251119,0,2.593347885,1.086019083,1.59654389,4.643319322,1.380069473,6.003871038,2.434302321,2.74313177,1.80723278,7.548473047,2.270190801,1.477105253,2.912571072,4.067811424
tRF-29-Z8I7JKIKYUK3,0,0,1.296673942,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-29-Z9HMI8W47WFD,1.311041853,4.699999969,7.780043655,5.430095413,4.789631669,3.482489491,2.760138946,3.602322623,0.60857558,3.840384478,1.204821853,2.516157682,0.756730267,2.215657879,0,0
tRF-29-ZB0PNYRKYUKJ,0,0,0,0,0,0,0,0,0.60857558,1.097252708,0,0.629039421,0,0,0,0
tRF-29-ZBPPZEVKXZEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZDXPHO53KS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZDXPHO53KY25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZEF3BLHKFZ0R,1.311041853,1.174999992,1.296673942,2.172038165,0,0,1.380069473,0,0,1.097252708,0.602410927,0.629039421,0,0,0,0.813562285
tRF-29-ZEP27K7ZP31Q,0,0,0,0,0,2.321659661,1.380069473,0,0.60857558,1.645879062,0,2.516157682,0.756730267,0,0,0.813562285
tRF-29-ZEVKXZFYYD2S,0,0,0,0,0,0,0,0,1.21715116,0,0.602410927,0,0.756730267,0,0,0
tRF-29-ZH99DMEMR3FV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZHYPZEP27K2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZJ47D112Z42E,0,0,0,0,0,0,0,1.200774208,0.60857558,0.548626354,0,0,0.756730267,0,0,1.62712457
tRF-29-ZKXXI363U0EQ,0,0,6.483369712,1.086019083,1.59654389,2.321659661,1.380069473,2.401548415,0,0.548626354,3.012054634,2.516157682,2.270190801,2.215657879,2.912571072,3.254249139
tRF-29-ZLBS5EOB3ZKJ,1.311041853,0,0,0,0,0,1.380069473,1.200774208,0,0,0,0,0,0,0,0
tRF-29-ZO1EBP4MJY23,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZOWURMJKYO2J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZPQR16ZSIJ24,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-29-ZPQR17NS5J24,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-29-ZPQR17NSRJ24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZPVOH30WUIJ2,0,0,0,1.086019083,0,0,4.140208418,0,0,0,0.602410927,0,0,0,0,0
tRF-29-ZQSJY189BJEB,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0.813562285
tRF-29-ZRS3S3R68HKK,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0.756730267,0,0,0.813562285
tRF-29-ZUNF56FK872E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZUNF56FK8R2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,1.62712457
tRF-29-ZUV0UEDP5I26,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-29-ZV767UXP182E,0,0,0,0,0,0,0,0,0,0.548626354,0.602410927,0,0,0,0,0
tRF-29-ZVELXKKSR9ED,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-29-ZWRNU3KQ9M29,0,0,0,0,0,3.482489491,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-ZXSLDPUSYDKJ,1.311041853,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-29-ZY7FERBLB3E2,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-29-ZZJQJYSWRY2Z,0,2.349999985,0,2.172038165,1.59654389,0,2.760138946,1.200774208,0,0.548626354,0.602410927,1.887118262,0.756730267,0,0,0
tRF-30-00BY4D84KRIM,1.311041853,3.524999977,1.296673942,2.172038165,3.193087779,2.321659661,2.760138946,0,7.302906963,9.326648018,9.638574828,10.69367015,6.053842136,5.908421011,7.281427681,8.135622848
tRF-30-01179O08F4BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-026ZEDKZIXK6,1.311041853,1.174999992,0,0,0,0,0,0,1.825726741,0,1.204821853,0.629039421,0,0.738552626,0,0.813562285
tRF-30-02OL7XDXOMYJ,0,0,1.296673942,1.086019083,0,0,1.380069473,0,0,0,0.602410927,0,0,0,1.456285536,0.813562285
tRF-30-04SXQ3V2Y7RZ,0,0,0,2.172038165,0,1.16082983,0,0,0.60857558,0,1.204821853,0.629039421,0,0.738552626,1.456285536,1.62712457
tRF-30-0668K87SERM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-08F4BDNZ8O6F,1.311041853,3.524999977,11.67006548,4.34407633,6.386175558,5.804149152,11.04055578,13.20851628,8.520058123,7.132142602,11.44580761,8.806551888,9.837493472,5.908421011,5.825142145,6.508498278
tRF-30-08R959KUMKF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-094OFOU5XBIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-0DFKN5ORNQY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-0IOB9ZFH690M,0,1.174999992,1.296673942,0,0,0,1.380069473,1.200774208,1.21715116,3.291758124,2.409643707,1.258078841,3.026921068,1.477105253,1.456285536,1.62712457
tRF-30-0JVRI8WX6R2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-0PNYRKYUY78Z,0,0,0,0,0,1.16082983,0,0,1.21715116,0,0,0,0.756730267,0,0,0
tRF-30-0PWYUDM0IBB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-0VL8K87SIRMM,0,2.349999985,0,0,3.193087779,0,0,0,0,0,0,0,0,0,0,0
tRF-30-11W4QFE3FVSY,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-30-1293WEW6VM4J,0,0,0,0,1.59654389,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-30-13M87SFR2W9J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-13QXQWUID4ZW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-14PSR9O933IK,0,0,0,0,0,0,0,0,0.60857558,0,0.602410927,0.629039421,0,0,0,0.813562285
tRF-30-14PU73UKL4OY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-15WV7W6SJF09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-1690PQR39IXB,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-30-179O08F4BDNZ,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-30-17N4QFH8YJQN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-183O9EDJHP3R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
