miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-431-3p,100.3782165103846,110.63157890300002,0.1403170320941127,0.4865650103592847,0.6817257013275692,False,False,,False
hsa-miR-6511a-3p,35.17963198076923,34.480628988333336,-0.0289542986422963,0.4865650103592847,0.6817257013275692,False,False,IL6ST,False
hsa-miR-125b-2-3p,880.4778352192309,856.6664149400001,-0.0395531570545397,0.4865650103592847,0.6817257013275692,False,False,"BMP2K,LIFR,LHX8,GBX2",False
hsa-miR-3615,84.84423819461539,71.97376793533333,-0.237345501518841,0.4865650103592847,0.6817257013275692,False,False,,False
hsa-miR-552-3p,115.70397889807693,101.90352821133334,-0.1832344746876053,0.4865650103592847,0.6817257013275692,False,False,,False
hsa-miR-99b-5p,49413.19264115384,47317.45232366667,-0.0625238750472654,0.5055835988791485,0.6968855011577453,False,False,,False
hsa-miR-151a-5p,9842.118302461538,7636.136915840001,-0.366125887318006,0.5055835988791485,0.6968855011577453,False,False,NTRK2,False
hsa-miR-30d-3p,36.190330261538456,36.745828630333335,0.0219762118122091,0.5055835988791485,0.6968855011577453,False,False,,False
hsa-let-7g-3p,19.68313762923077,17.266089456766668,-0.189018846323683,0.5055835988791485,0.6968855011577453,False,True,"RORA,NPAS2,PRIMA1,NR1D2,KLF7",True
hsa-miR-29c-5p,378.0225104461539,357.5952075266667,-0.0801447447394316,0.5055835988791485,0.6968855011577453,False,False,,False
hsa-miR-151b,8374.066340192308,6473.00278284,-0.3714932231884216,0.5055835988791485,0.6968855011577453,False,False,,False
hsa-miR-4742-3p,9.950217733346154,9.513069789933336,-0.0648171333194556,0.5160330575612128,0.7018049582832493,False,False,"BMPR2,BMP3",False
hsa-miR-374b-3p,18.41568364846154,16.448725297600003,-0.1629591697372063,0.5160330575612128,0.7018049582832493,False,False,BMPR1A,False
hsa-miR-204-3p,263.6990227111538,320.1441120933334,0.2798292525149488,0.5160330575612128,0.7018049582832493,False,False,"NTRK2,BMPR1B",False
hsa-miR-664a-3p,378.7585773346154,353.45803300999995,-0.0997396298301467,0.5160330575612128,0.7018049582832493,False,True,"LIF,BMPR2,BCHE,BMP8B,LIFR,RORA,SMAD2,SLC5A7,NTRK2",True
hsa-miR-299-5p,137.0012930576923,161.08336356433333,0.2336179926486128,0.5160330575612128,0.7018049582832493,False,False,BMP2K,False
hsa-miR-22-5p,147.35920898576927,139.11582359433336,-0.083050695112993,0.5345145544735793,0.7136189078050404,False,False,"NR1D2,CLOCK",False
hsa-miR-376c-3p,87.6053311826923,88.74175329399999,0.0185943900922573,0.5345145544735793,0.7136189078050404,False,False,"RORB,CLOCK,BDNF",False
hsa-miR-138-5p,101.0225921196154,95.11624030166668,-0.0869143698670065,0.5345145544735793,0.7136189078050404,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-542-3p,226.70915907307696,186.90071978133332,-0.2785705521642541,0.5345145544735793,0.7136189078050404,False,False,,False
hsa-miR-145-3p,196.44170354961537,169.82556655366668,-0.2100475716468164,0.5345145544735793,0.7136189078050404,False,False,,False
hsa-miR-9-3p,42998.19398346154,44063.18572299999,0.0352977393813009,0.5345145544735793,0.7136189078050404,False,False,"BMPR1A,BMP2K,RORA,NPAS2,SMAD2,BMPR2,BMP5",True
hsa-miR-381-3p,382.2814899846154,411.1664221066666,0.1050871049207948,0.5345145544735793,0.7136189078050404,False,False,"BMPR2,BMPR1B,KLF4,ARNTL,CLOCK,LHX8,BDNF,SMAD2,LIFR,BMP3,NPAS2,BMPER,RORA,KLF16",True
hsa-miR-30e-5p,2284.7406943538463,2218.4978981333334,-0.0424472502221107,0.5502472968192754,0.7214039109969935,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-29a-5p,20.17651379923077,17.472002155433337,-0.2076319804352584,0.5502472968192754,0.7214039109969935,False,False,,False
hsa-miR-491-3p,13.313345165653846,15.123454355299998,0.1839145895833622,0.5502472968192754,0.7214039109969935,False,False,,False
hsa-miR-200b-3p,309.63469539615386,224.7256476643333,-0.4624023514384472,0.5502472968192754,0.7214039109969935,False,False,"BDNF,KLF4,SMAD2,LIFR,CLOCK,CNTFR",True
hsa-miR-193b-5p,12.514586629500002,13.452118813766663,0.104222788398772,0.5502472968192754,0.7214039109969935,False,False,RORC,False
hsa-miR-425-3p,124.76636646500002,116.76451910633337,-0.0956271229588257,0.5502472968192754,0.7214039109969935,False,False,,False
hsa-miR-500a-3p,293.9686973884615,291.21685424000003,-0.0135686867769084,0.5502472968192754,0.7214039109969935,False,False,,False
hsa-miR-185-3p,152.5727034426923,146.1757139913333,-0.0617932366779783,0.5672442132518835,0.7323912626796469,False,False,"BMP1,BMPR2",False
hsa-miR-3943,10.811680524346157,10.274294209666666,-0.0735514955460527,0.5672442132518835,0.7323912626796469,False,False,,False
hsa-miR-874-5p,40.118926637307695,37.95594801933334,-0.0799570219309329,0.5672442132518835,0.7323912626796469,False,False,,False
hsa-miR-299-3p,14.577087763461538,17.63859182216667,0.2750328635953241,0.5672442132518835,0.7323912626796469,False,False,"NTRK2,BMPR2",False
hsa-miR-664b-3p,29.883823545769232,27.492539244,-0.1203245863944832,0.5672442132518835,0.7323912626796469,False,True,"BMP8B,IL6ST,BMPR1B,KLF7,LIF,KLF4,CLOCK,BCHE,IL6R,BMPR1A",True
hsa-miR-330-3p,2038.4823471153843,1908.9542589,-0.0947129291539834,0.5672442132518835,0.7323912626796469,False,False,"GBX2,BMPR2,LHX6,RORA,BMPR1A",True
hsa-miR-30c-2-3p,67.48650897884616,66.83496677566667,-0.0139960355908952,0.5857567559879856,0.7468398638846816,False,True,"PRIMA1,SMAD2",True
hsa-miR-424-3p,103.36980995653845,73.01767079699998,-0.5014973418090509,0.5857567559879856,0.7468398638846816,False,False,,False
hsa-miR-128-1-5p,46.84069948615384,45.70393220233333,-0.0354443252679388,0.5857567559879856,0.7468398638846816,False,False,,False
hsa-miR-127-5p,739.0183240346155,821.1731402166666,0.1520763024661438,0.5857567559879856,0.7468398638846816,False,False,,False
hsa-miR-187-3p,69.6839289346154,71.269062152,0.0324499711158328,0.5857567559879856,0.7468398638846816,False,False,GBX2,False
hsa-miR-769-5p,7099.540491115384,6813.203646466668,-0.0593923214808267,0.6000914735363726,0.7613100783670399,False,False,SMAD2,False
hsa-miR-130b-5p,89.88415033499999,82.60479502233333,-0.121841212172006,0.6000914735363726,0.7613100783670399,False,True,"RORA,COLQ",True
hsa-miR-378d,667.4431373307691,641.0021041,-0.0583158394311826,0.619826150769511,0.7766863314310825,False,False,,False
hsa-miR-1296-5p,119.412152755,124.71844690733334,0.0627251983552419,0.619826150769511,0.7766863314310825,False,False,RORB,False
