tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-20-73VL4YMY,24.880697975074074,33.71274688645902,0.43826722392052986,0.26375414158775723,0.8823160663178089,False
tRF-19-7X9PN5HJ,34.783535875333335,25.066311736606558,-0.4726548621190716,0.26375414158775723,0.8823160663178089,False
tRF-21-WB8US565D,167.7018162537037,181.4801319214754,0.11391329978069109,0.2670388176595381,0.8823160663178089,False
tRF-18-R81XDD0Q,116.8552041239259,81.31179929985245,-0.5231853610481032,0.2714840408041753,0.8823160663178089,False
tRF-18-7P596V03,44.712310960259266,50.465785521721315,0.17463349625693247,0.2714840408041753,0.8823160663178089,False
tRF-18-0RSSX7D2,20.282741432518517,19.07479094040984,-0.08858541618676075,0.27610275016423713,0.8823160663178089,False
tRF-21-EXEY0VWUD,86.66632024792592,65.89312638245902,-0.39534347188227503,0.27610275016423713,0.8823160663178089,False
tRF-19-RK9P4PJZ,85.67590394962963,107.86540579721311,0.3322708295427024,0.28043134086420385,0.8823160663178089,False
tRF-22-OB9ZFH691,254.21219536925926,195.50244428540984,-0.3788465976235047,0.28043134086420385,0.8823160663178089,False
tRF-21-JYSWRYVMD,18.614858624259256,23.41958528896722,0.33126086972455226,0.28043134086420385,0.8823160663178089,False
tRF-23-9M739P8WD8,23.83306811785185,32.400138958163936,0.4430353136913796,0.28043134086420385,0.8823160663178089,False
tRF-18-W3FJHPW,13.755633304037039,12.638885178655737,-0.12215334706163672,0.28340484020393153,0.8823160663178089,False
tRF-18-B689XXD2,16.15998360051852,14.524810705459018,-0.15390637217943315,0.28340484020393153,0.8823160663178089,False
tRF-21-40KK5Y93E,12.801023416925924,13.266188022704917,0.051494723061975556,0.2872565399390393,0.8823160663178089,False
tRF-22-JMRPFQRD5,77.68380393814815,86.6421686504918,0.1574555071573185,0.2872565399390393,0.8823160663178089,False
tRF-20-9N15WV7W,21.455022411481476,19.45748373416394,-0.1409902570204178,0.2872565399390393,0.8823160663178089,False
tRF-19-DRFU8U25,20.757245145000002,18.88029461206557,-0.13673370816129005,0.2919665175548709,0.8823160663178089,False
tRF-23-EXEY0VWUD2,185.19851283666665,133.62128093886884,-0.4709227194641086,0.2967170093336482,0.8823160663178089,False
tRF-23-XBINVDRID1,21.06003588151852,13.576737508672132,-0.6333710529178309,0.2967170093336482,0.8823160663178089,False
tRF-23-3JVIJMRP9,97.00502253085185,110.65379029021311,0.1899215181712961,0.30105611593717296,0.8823160663178089,False
tRF-19-INVDRIFU,1448.2760721666666,951.8915399934426,-0.6054675318519749,0.3035479521590173,0.8823160663178089,False
tRF-21-S8V0J8O9E,23.658629344444446,23.409254434901644,-0.015287507440769232,0.30493805676970254,0.8823160663178089,False
tRF-20-8W1W188M,20.900405658222226,18.430907883803282,-0.18140380590284,0.30493805676970254,0.8823160663178089,False
tRF-22-ZPF6OY38N,15.057857345037037,14.156174236360656,-0.08908507269959998,0.3093451197775393,0.8823160663178089,False
tRF-19-JMRPFQIX,57.7723985874074,66.57778250754099,0.2046604261739935,0.3093451197775393,0.8823160663178089,False
tRF-19-3L7L731D,12.915829082370372,11.19530137247541,-0.2062468893176299,0.3142560554244139,0.8823160663178089,False
tRF-19-RQ59WIK4,10.462044154407407,11.893341976065573,0.18498939897840705,0.3142560554244139,0.8823160663178089,False
tRF-19-1SS2P4IR,43.97891095592592,34.75378115311475,-0.33964193018805666,0.31911030777708715,0.8823160663178089,False
tRF-22-S3M8309NF,28.96321857822222,25.788129788622953,-0.1675147833042523,0.31911030777708715,0.8823160663178089,False
tRF-18-2F9IY9V,15.694779153037038,14.308152549737706,-0.1334473232139568,0.31911030777708715,0.8823160663178089,False
tRF-23-DRFU8U767,23.99957249629629,25.953628540491795,0.11292754648243086,0.32340286903134574,0.8823160663178089,False
tRF-21-WR645J7KE,143.78901795148147,143.45210990013112,-0.003384305036302493,0.332746530637857,0.8823160663178089,False
tRF-20-RX6N38Z9,18.764127835296296,22.59011002932787,0.2677140629628907,0.332746530637857,0.8823160663178089,False
tRF-19-3290Q42E,25.41922018662963,22.031842705983603,-0.2063296072262375,0.332746530637857,0.8823160663178089,False
tRF-23-2IUIX1Q7DR,41.15274013277777,31.476372116213113,-0.38671922571351747,0.33781370801084876,0.8823160663178089,False
tRF-22-Q3V2Y7RZ5,21.5319679062963,24.674020465409836,0.19651263211580883,0.33781370801084876,0.8823160663178089,False
tRF-20-RPM830MM,25.600017334555556,27.891895371360658,0.12370118776223205,0.33781370801084876,0.8823160663178089,False
tRF-19-DWY2MJJ1,651.267312577778,434.2418725816393,-0.5847509717096013,0.33781370801084876,0.8823160663178089,False
tRF-18-02K0F702,31.390143367407404,26.3767464017377,-0.2510450004432796,0.33781370801084876,0.8823160663178089,False
tRF-18-LY7L73DD,12.737741402925925,13.821290148147542,0.11778280206631209,0.3427488848191055,0.8893549494979404,False
tRF-19-945NB2HQ,42.80610679703704,28.632710803836066,-0.5801523647528315,0.3469207487479514,0.8905405802484327,False
tRF-20-WB0Q37Q5,9.70272627411111,9.871642503770493,0.024899975984573164,0.3477400010659376,0.8905405802484327,False
tRF-22-877343RX4,16.36351757774074,19.817315161983608,0.27627861025672207,0.356664867152395,0.8905405802484327,False
tRF-20-YDU37Y93,10.838416802037036,12.847865457000001,0.24537465655936197,0.356664867152395,0.8905405802484327,False
tRF-21-YO0Y3KQ9D,21.218729814888892,22.270521370786884,0.06979703622998645,0.356664867152395,0.8905405802484327,False
tRF-22-WR645J7KQ,72.7817542662963,70.19204976590166,-0.05226919069377978,0.356664867152395,0.8905405802484327,False
tRF-23-9KIWRNL3DJ,103.10324266303704,85.11132077662295,-0.2766667624169008,0.3618621138101772,0.8935168873674125,False
tRF-22-YDU37Y93Q,48.60903009037037,52.51080949011475,0.11139008805599371,0.3668595784405245,0.8935168873674125,False
tRF-21-Z3M8ZLSSE,28.46458798674074,24.353734288852458,-0.22502521201299075,0.3668595784405245,0.8935168873674125,False
tRF-23-WP9N1EWJDW,22.912329424777777,28.753480103967213,0.327612439145609,0.3668595784405245,0.8935168873674125,False
tRF-18-RX6NMHD5,27.36816910188889,25.077663973114753,-0.1260959584292669,0.37080925104529794,0.8959231468438869,False
tRF-20-2YU04DYJ,63.58760137,57.92929947098361,-0.13445227015027594,0.38071380561238766,0.8959231468438869,False
tRF-19-7PU9XWK0,19.823006351703704,21.195567619049186,0.09658682455097534,0.38602532085087204,0.8959231468438869,False
tRF-18-H9R8B7D2,651.1367066592592,493.6965643955737,-0.3993358646538727,0.38602532085087204,0.8959231468438869,False
tRF-20-RK9P4P9L,84.57454722185183,91.17545260836067,0.10842190789930939,0.38602532085087204,0.8959231468438869,False
tRF-18-3FPD4805,14.416582798333334,15.917610437983605,0.14289453463196145,0.39106174399321114,0.8959231468438869,False
tRF-18-S3M83004,72.49852959148149,67.17123548672132,-0.11010817003750795,0.39106174399321114,0.8959231468438869,False
tRF-23-79MP9P9MDD,554.7053479444445,648.5841973967213,0.22557223866074594,0.39106174399321114,0.8959231468438869,False
tRF-21-YBOZZ7NDD,47.16335769259259,38.18600177888524,-0.30462255935348637,0.3946308148662102,0.8959231468438869,False
tRF-22-BE7XO8Q62,85.61699853074073,73.3611525304918,-0.22288095558314858,0.39653767365887227,0.8959231468438869,False
tRF-23-V47PU9XW0N,11.597379600851852,13.524284021065574,0.22175335063361556,0.39653767365887227,0.8959231468438869,False
tRF-20-ML5F82NZ,9.638712577592592,11.35876515167213,0.2368936365766139,0.4016305831029344,0.8959231468438869,False
tRF-19-J9ZH0S2E,18.058631721777775,19.549188565770486,0.11442014048704241,0.4016305831029344,0.8959231468438869,False
tRF-21-WB08Q2B5D,10.787536592407408,11.142158872967213,0.04666333906508724,0.4070774629358467,0.8959231468438869,False
tRF-18-B4ZPEKD5,25.417360440000007,13.968025215475413,-0.8636861476317601,0.4070774629358467,0.8959231468438869,False
tRF-20-B4ZPEK45,564.318670277037,391.26970363098354,-0.5283466760360227,0.4070774629358467,0.8959231468438869,False
tRF-21-9N15WV7W0,37.38991807592592,39.62317042154098,0.08369501097884235,0.4070774629358467,0.8959231468438869,False
tRF-21-U0EZY9X1B,78.50142939999999,83.09606882770491,0.08206130281143231,0.41247223873514083,0.8959231468438869,False
tRF-22-76DRR4KR5,21.752784732148147,17.928474111377046,-0.2789473967040612,0.41247223873514083,0.8959231468438869,False
tRF-19-J6K6UDE2,56.97951921185185,27.500059883819674,-1.051008688142713,0.41749567296251655,0.8959231468438869,False
tRF-21-B4ZPEK45B,97.8716009911111,67.3936821467541,-0.5382769479300213,0.41749567296251655,0.8959231468438869,False
